gene	gene_pval_positive	ngrna_lfc_positive	gene_lfc_positive	fdr_gene_positive_rra	mean_log2FC_positive	SEM_positive	z_positive	pval_gene_positive	ngrna_tested_positive	fdr_gene_positive_wald	gene_pval_negative	ngrna_lfc_negative	gene_lfc_negative	fdr_gene_negative_rra	mean_log2FC_negative	SEM_negative	z_negative	pval_gene_negative	ngrna_tested_negative	fdr_gene_negative_wald
appC	0.0012181725002513252	2.0	0.5269966539171366	0.0025951604367805245	0.5269966539171366	0.05848099428006067	9.011417476819785	2.034101205449829e-19	2.0	3.9743967727842527e-19	8.09105409878796e-11	4.0	-1.7353267341341636	1.3215142954799262e-10	-1.7353267341341636	0.6135201274319789	-2.828475638440337	0.004677026061937346	4.0	0.007212424210633622
araA	4.2528953496908726e-23	4.0	0.5965650735967347	3.4235807565011523e-20	0.5965650735967347	0.16445991628309098	3.627419295105593	0.00028626821183109623	4.0	0.0003101560033970827	1.1122285827192326e-07	4.0	-1.1829639670706045	1.5646162272578547e-07	-1.1829639670706045	0.2134457003224588	-5.542224393761343	2.986532422937589e-08	4.0	9.163804613970891e-08
araC	0.0006696149253213151	3.0	0.4471576130322494	0.0016090746712945035	0.4471576130322494	0.08500822276278035	5.260168940127884	1.439231086007262e-07	3.0	1.8626704569708134e-07										
araE	0.00019079807607095227	2.0	0.4826408712747511	0.0005862307299126587	0.4826408712747511	0.16786295764023396	2.875207717411683	0.004037617771434844	2.0	0.004172377799749743	1.2489999779472275e-06	3.0	-2.2547149836168874	1.661938443599165e-06	-2.2547149836168874	1.5189275158780817	-1.4844124950317013	0.13769952192191878	3.0	0.147615983667302
araJ	0.0030949664476467202	2.0	0.3748100807543745	0.005536551089679134	0.3748100807543745	0.06198618765425945	6.04667095910066	1.4786931574752413e-09	2.0	2.0883298101185426e-09	2.4872181665623188e-17	2.0	-2.099302543687675	5.437949584627725e-17	-2.099302543687675	1.1770339225197182	-1.7835531359993635	0.07449630645299479	2.0	0.08566359390334763
arcB	0.004105906240047282	3.0	0.46077989013194093	0.00691475841681603	0.46077989013194093	0.0423328614883393	10.884685653930198	1.3636828998649555e-27	3.0	3.484967410765998e-27	2.254277759460674e-09	2.0	-1.3992908678336555	3.461444463842523e-09	-1.3992908678336555	1.0672854463920114	-1.3110746263466797	0.18983255229691698	2.0	0.196171232799635
argF	0.03324555375972073	2.0	0.3624053271629489	0.03568356103543358	0.3624053271629489	0.017477351129653262	20.735712435740183	1.6499377269082108e-95	2.0	1.0886884181648441e-94	3.0881288499929114e-175	4.0	-2.7626053474501644	2.7715956428686378e-173	-2.7626053474501644	1.121876234123681	-2.4624867373254307	0.013797727578365376	4.0	0.019243916863376728
argH	0.0053367015637211645	2.0	0.37130982259922174	0.00827122191510243	0.37130982259922174	0.05961031420366972	6.228952615994821	4.695637706689777e-10	2.0	6.737947154875705e-10	2.9973259515888374e-08	4.0	-2.2323726060578806	4.3423729484277345e-08	-2.2323726060578806	0.6332192895860326	-3.5254336732497444	0.00042279003498393294	4.0	0.0007888857721373802
argK	0.006357009413972301	2.0	0.3691841366973223	0.009389711152748078	0.3691841366973223	0.08159373062326755	4.524663033265505	6.049180713571894e-06	2.0	7.150646805323605e-06										
argP	1.4747908069554729e-08	2.0	0.489445711415999	4.1842255494664414e-07	0.489445711415999	0.03688352771893144	13.270035207743378	3.4541842351058655e-40	2.0	1.1782280971441616e-39										
argT	0.004259636509810245	2.0	0.41684457925856855	0.0070266544885189495	0.41684457925856855	0.002048529388040121	203.48479338017898	0.0	2.0	0.0	0.01219323645699116	2.0	-1.4271661237907534	0.012622179608015647	-1.4271661237907534	0.29827845374033873	-4.784677223226954	1.7126232831743884e-06	2.0	4.372914357465188e-06
arnA	0.005881860858788052	3.0	0.530132052063274	0.008850276619297909	0.530132052063274	0.0718654093235631	7.376734607833859	1.6221891121128097e-13	3.0	2.606511447606411e-13	0.00023851994111419365	2.0	-2.66734002901526	0.00027855777117760417	-2.66734002901526	0.2979875979144404	-8.951177994263771	3.517087305628527e-19	2.0	2.169474815671205e-18
arnT	0.008483179354849673	2.0	0.3995136092377794	0.011959648652633952	0.3995136092377794	0.0008733961257302303	457.4254424402827	0.0	2.0	0.0	6.3120255573033514e-06	3.0	-1.1425604876615345	8.101291268813695e-06	-1.1425604876615345	0.11147743547671402	-10.249253427615837	1.1926111550832703e-24	3.0	9.59971759360749e-24
aroG	6.723391879987222e-06	3.0	0.4650363422453873	3.491826105412718e-05	0.4650363422453873	0.10299651866432302	4.515068550627346	6.329628775586849e-06	3.0	7.4711893905387295e-06										
aroP	0.00013521855911619986	4.0	0.4003079829672278	0.00044069206513579304	0.4003079829672278	0.07537351066372651	5.310990286138761	1.0903114253095231e-07	4.0	1.427155605486449e-07	0.00028051703155808767	3.0	-0.7524097139011002	0.0003254867948589317	-0.7524097139011002	0.21316859058785748	-3.529646238342015	0.000416115663330226	3.0	0.0007775616527183982
arsB	0.001750049211348218	2.0	0.3663390213036325	0.003530801040439387	0.3663390213036325	0.03368040768302402	10.876917665348772	1.4849978640499496e-27	2.0	3.782985065063954e-27	0.0034587600033959926	2.0	-0.8244195702544683	0.0037065517648333175	-0.8244195702544683	0.10503066841365039	-7.849322323719708	4.1829131313664595e-15	2.0	2.1090811996637064e-14
artQ	0.004509664713723616	2.0	0.5431814640827948	0.007323394871112767	0.5431814640827948	0.04418028911749319	12.294656167555997	9.676763405336918e-35	2.0	3.0310484596483343e-34										
ascB	0.0025135242961952737	5.0	0.3725145254256579	0.004734150204139679	0.3725145254256579	0.04288141327426484	8.687086011906736	3.718545855504977e-18	5.0	6.993993957199783e-18	0.011194276172902293	2.0	-1.4333628687932845	0.011621588045320772	-1.4333628687932845	0.08438873514928001	-16.98523939549192	1.0562179469030054e-64	2.0	1.9749075153030154e-63
ascF	0.0042469471098930634	3.0	0.4893314350013405	0.007020107645716461	0.4893314350013405	0.07856385038111852	6.228455359908671	4.710562639541659e-10	3.0	6.747336165179778e-10	8.627567765772975e-46	3.0	-3.4459168388067933	4.900786120114712e-45	-3.4459168388067933	1.7833947176540461	-1.9322233068738144	0.05333194966949881	3.0	0.06386314186574407
asmA	0.04314467580211821	2.0	0.3673782109278717	0.04443605989879462	0.3673782109278717	0.05642561362241976	6.5108412180722866	7.473110581887627e-11	2.0	1.0977835800035656e-10	5.938243443191248e-06	11.0	-1.0546380647671632	7.646446901383278e-06	-1.0546380647671632	0.1360588980927746	-7.751334749514406	9.093162426749943e-15	11.0	4.484128174729711e-14
asnB	0.004734701225466812	2.0	0.30064940297194725	0.007562370012898379	0.30064940297194725	0.06595650988706285	4.558297634103872	5.1569921019004595e-06	2.0	6.104968591220396e-06	1.8886681601655079e-10	3.0	-1.1570853884420653	3.037777193097748e-10	-1.1570853884420653	0.30978899290520356	-3.7350758578957555	0.00018765861196705944	3.0	0.0003722068601998582
aspA	0.0009030126522587348	2.0	0.42883376241386095	0.002053460974769157	0.42883376241386095	0.06177815018165663	6.941511863869172	3.87925645147995e-12	2.0	5.914396673184393e-12										
astB	0.012961356840860708	3.0	0.4107944393235292	0.01652918890915243	0.4107944393235292	0.01639249007124047	25.0599169216055	1.3612150486617636e-138	3.0	1.1296681589409482e-137	0.0006601557457256284	3.0	-0.8089038903600757	0.0007466789940626988	-0.8089038903600757	0.2927139490194491	-2.76346205252531	0.0057191742125219215	3.0	0.008663221697448818
astD	4.4957898426450855e-06	2.0	0.529360782694747	2.4289334384760364e-05	0.529360782694747	0.016508725001590837	32.065515819285615	1.3343586853876892e-225	2.0	1.5796452084368967e-224	2.444763970980917e-31	5.0	-3.4221675892557366	8.587771678886e-31	-3.4221675892557366	1.2997036681490712	-2.633036801480525	0.008462517733783134	5.0	0.012430621384730545
atoB	0.004605168895643636	2.0	0.7143835131944953	0.007444098315247243	0.7143835131944953	0.02082419836112109	34.3054508416638	6.507997064762102e-258	2.0	8.588422355956544e-257	2.723684990447204e-26	3.0	-1.4875305780689951	8.148357596421218e-26	-1.4875305780689951	0.7647501014774961	-1.9451198178268798	0.051760559232897484	3.0	0.06223054509246549
atoC	0.0015180208318342772	2.0	0.4974160193079393	0.003093688024371122	0.4974160193079393	0.05985539590993924	8.310295366793177	9.546415503581096e-17	2.0	1.7230637848391891e-16										
avtA	2.2097088550139595e-07	3.0	0.4556558159320847	2.6549486989346827e-06	0.4556558159320847	0.050079190940972344	9.098705617452167	9.141475843870638e-20	3.0	1.8036490329205547e-19										
baeS	0.0007992583916100466	2.0	0.4480951191777951	0.0018595462579366693	0.4480951191777951	0.0035851474174123377	124.98652551956093	0.0	2.0	0.0	1.8217764464986449e-06	3.0	-1.7377569424869463	2.403468126966477e-06	-1.7377569424869463	0.17876297850220835	-9.721011347243126	2.453325254288329e-22	3.0	1.76148753257902e-21
barA	0.0032422132957874677	3.0	0.5350515534027293	0.005704138468573782	0.5350515534027293	0.0985736038357389	5.427939454200422	5.7008370475437e-08	3.0	7.547983261961642e-08	1.159465448534662e-05	3.0	-2.2960585608420545	1.4739663456938513e-05	-2.2960585608420545	1.3738179576227547	-1.6712975311628178	0.09466292385278294	3.0	0.10586912667647687
basS	0.03379264852708712	2.0	0.442070326316108	0.03612627100173324	0.442070326316108	0.10371992213138832	4.2621544369857	2.024654375158777e-05	2.0	2.3484823804075152e-05										
bcsA	0.010791804925464958	2.0	0.33512741652920774	0.01433564845709454	0.33512741652920774	0.019591851662854733	17.105448851707784	1.3515653876008556e-65	2.0	6.716111956905485e-65										
bcsB	2.512822072409312e-08	2.0	0.5481508185807848	6.149181295295723e-07	0.5481508185807848	0.15689826530047352	3.493670357228166	0.0004764289033982579	2.0	0.0005086542005777157	0.0013659473381508274	2.0	-0.5173445810564041	0.00150329581359947	-0.5173445810564041	0.13831282454680222	-3.740394882047582	0.00018373137457514227	2.0	0.0003648205944274119
bcsC	0.014052713395332619	4.0	0.4041642572326399	0.01748302406136826	0.4041642572326399	0.023359143399525845	17.302186570798817	4.5286957212836304e-67	4.0	2.430400037088882e-66	3.3685873953023845e-51	8.0	-1.9675888049941224	2.2646495784898056e-50	-1.9675888049941224	0.6549332081010444	-3.0042587254035817	0.0026622882396493074	8.0	0.004293627484429925
bcsZ	0.0004427648501236711	2.0	0.5369226567949057	0.0011572263128232312	0.5369226567949057	0.014400415313367665	37.28522026003579	2.848911384800086e-304	2.0	4.023462569761525e-303										
betA	0.0003937465156439662	3.0	0.6271713953433969	0.0010562804424298583	0.6271713953433969	0.14800732839612332	4.237434741507192	2.2608810268379418e-05	3.0	2.611204055386719e-05	0.0038437731497570197	3.0	-1.3659461571188531	0.004106888573698721	-1.3659461571188531	0.20144142765409503	-6.780860188622106	1.1946244397109866e-11	3.0	4.754658246743284e-11
betT	4.637244348603224e-05	2.0	0.43586586789653636	0.0001824442726829525	0.43586586789653636	0.056810245316313505	7.672310962040047	1.689248117667802e-14	2.0	2.7922889830032458e-14	9.806962949510582e-14	3.0	-3.090344156963201	1.8091982008603797e-13	-3.090344156963201	2.1646984487154253	-1.427609540163468	0.1534042761243007	3.0	0.16235888894051873
bioA	4.1525152472708364e-07	2.0	0.424140179122407	4.457033032070698e-06	0.424140179122407	0.17995276290168505	2.3569528596464546	0.018425585731937796	2.0	0.018587213676954793										
bisC	0.003250974614311557	2.0	0.5130857961241406	0.005704138468573782	0.5130857961241406	0.04784255550072361	10.724464668622902	7.813821573487377e-27	2.0	1.8832713672626763e-26	2.7013504841379655e-77	3.0	-3.1949084887393995	4.109257727989532e-76	-3.1949084887393995	0.7258317318497395	-4.401720603475633	1.0739579736594178e-05	3.0	2.52323895643803e-05
brnQ	0.002026258522256037	2.0	0.48792490793710164	0.003968705864759391	0.48792490793710164	0.09549378943655608	5.109493620642921	3.2302339700540447e-07	2.0	4.050371255285835e-07										
bsmA	0.007618764429028445	2.0	0.4427980200680246	0.010991228253347488	0.4427980200680246	0.08471323567634645	5.227022867592606	1.7226120230537097e-07	2.0	2.211647015244396e-07										
btuF	1.5692512983866318e-05	3.0	0.516907452460693	7.430866442360227e-05	0.516907452460693	0.04684192470840084	11.035145453107067	2.586326871007649e-28	3.0	6.781736583586832e-28										
caiA	0.0006169543723659116	2.0	0.4487806438440698	0.0015141715541297526	0.4487806438440698	0.046534415420613456	9.644058913981166	5.208674583926895e-22	2.0	1.1005204829556825e-21										
carB	0.0029846789912532875	4.0	0.38448741535575076	0.005363095062408251	0.38448741535575076	0.017028491270533845	22.57906524115081	6.960528750279866e-113	4.0	5.04795103060837e-112	2.2115409347038838e-63	8.0	-1.9800500720139182	2.089324198838669e-62	-1.9800500720139182	0.45779401279060405	-4.325198706606059	1.5239442938276515e-05	8.0	3.498056275473957e-05
cbpA	0.019617186539147822	2.0	0.3893678650366459	0.023053773962064227	0.3893678650366459	0.0005918266872793065	657.9085962253806	0.0	2.0	0.0	1.407934908846567e-13	3.0	-1.973002070076925	2.58673813856662e-13	-1.973002070076925	0.9286714455655831	-2.1245426243027423	0.03362479577742143	3.0	0.04235544450559402
ccmB	0.0026329017494168597	2.0	0.4696214071414769	0.00482798612364595	0.4696214071414769	0.09596325823373379	4.893762631502561	9.89261465589566e-07	2.0	1.2102666866255327e-06										
ccmC	1.208316166874995e-08	3.0	0.46618137892577405	3.741132747439888e-07	0.46618137892577405	0.15561211964060126	2.99579094483423	0.002737340281333322	3.0	0.0028543509410276224										
ccmH	0.0003138850940062177	2.0	0.35862438255700974	0.0008865877216666851	0.35862438255700974	0.060524797834622224	5.9252470951974745	3.1182814798602715e-09	2.0	4.358014915429719e-09										
chaA	0.007357559725462125	2.0	0.5209363877940716	0.010671775818012631	0.5209363877940716	0.09214967936064371	5.653154643710662	1.575294543610704e-08	2.0	2.1312808531203645e-08										
cheA	3.893148209618095e-06	4.0	0.4034290072595841	2.1604493015662903e-05	0.4034290072595841	0.05442713442662482	7.412277194263484	1.2414892218891746e-13	4.0	1.9987976472415711e-13	6.782987007548567e-18	2.0	-2.297188200462556	1.5068640691274354e-17	-2.297188200462556	0.6444167092500613	-3.564755797744451	0.0003641951151155309	2.0	0.000688862204038333
cheB	6.973262314003005e-08	2.0	0.46189025289804914	1.2631717101738494e-06	0.46189025289804914	0.05625471474195259	8.210694072786566	2.199135438988902e-16	2.0	3.9252860939824087e-16										
chiA	0.004185557265779434	6.0	0.43510280097814774	0.006960649031712615	0.43510280097814774	0.0457962557981619	9.500837860976644	2.0820822322872617e-21	6.0	4.286639890003186e-21	0.0021726425282544482	2.0	-1.5857970340906735	0.0023578557062979046	-1.5857970340906735	0.7255466477139715	-2.185658274470912	0.02884061573529697	2.0	0.03684619590381357
citG	0.0003405075207068268	2.0	0.34760151164624475	0.0009484725057750712	0.34760151164624475	0.07333619044474371	4.739835946457438	2.1389132692932506e-06	2.0	2.573729718656303e-06	5.464130001681279e-05	2.0	-1.9594412320161436	6.672185954433943e-05	-1.9594412320161436	1.3241835083418128	-1.4797354140664551	0.13894387070159783	2.0	0.14872048175871683
citT	0.005363450732526048	4.0	0.47099972774326204	0.00827122191510243	0.47099972774326204	0.05557728520359945	8.47468036658901	2.3572585201243665e-17	4.0	4.362283008506011e-17	2.1786554422711615e-15	4.0	-1.7508723981879752	4.297457713051357e-15	-1.7508723981879752	0.6117312124175076	-2.862159658763663	0.0042076488980488935	4.0	0.006544826492199102
clsB	0.001186123623764348	2.0	0.4391259745375502	0.0025598646571857913	0.4391259745375502	0.12680062624832392	3.463121496557709	0.0005339472367289878	2.0	0.0005670547830697034										
coaE	0.0008294959694749017	2.0	0.42065787436423674	0.0019188053316876318	0.42065787436423674	0.08042570125767708	5.230391128533463	1.691517711836222e-07	2.0	2.178674812845054e-07	3.0516827069030893e-15	3.0	-1.703026204049955	5.986634381301689e-15	-1.703026204049955	0.5834425113246405	-2.9189271796177927	0.0035123826320412424	3.0	0.005554825396047604
cobC	0.030853199989379083	2.0	0.39614658160492167	0.03342776041917922	0.39614658160492167	0.05908166222234551	6.705068319067934	2.0131215942544652e-11	2.0	2.995495163354611e-11										
codB	0.00043988206846914615	4.0	0.3684799748151378	0.001153436694194341	0.3684799748151378	0.05702522462256954	6.461701418170305	1.0353223003508061e-10	4.0	1.5180955405872474e-10										
copA	0.00016408007949275536	3.0	0.4224056617325065	0.0005200175747703467	0.4224056617325065	0.04700999396661892	8.985443861840322	2.576920381532661e-19	3.0	4.998604595503114e-19	5.9916589884428066e-55	7.0	-2.0162395328566878	4.4077983132191955e-54	-2.0162395328566878	0.5321137844169971	-3.7891135165117964	0.00015118582199846782	7.0	0.0003028778465259484
cpsB	0.023625485894281727	4.0	0.42525501884074063	0.026824423335538493	0.42525501884074063	0.04650699669512305	9.143893372184468	6.024347681986961e-20	4.0	1.194482730049139e-19	0.022299372907643188	3.0	-1.1358473003231595	0.022768699868725553	-1.1358473003231595	0.23690887158845259	-4.794448146696263	1.6312324945060724e-06	3.0	4.176979069384308e-06
creD	2.830171144849655e-05	2.0	0.4255170180190103	0.00012183357067400921	0.4255170180190103	0.022624802304630733	18.80754635066657	6.550003472331746e-79	2.0	3.9057428112793e-78	5.149291666868461e-16	4.0	-4.248203109489538	1.0408759619401902e-15	-4.248203109489538	2.065648540979592	-2.0565953138741175	0.039725169378486365	4.0	0.04924494408451866
crfC	0.004666170866690009	2.0	0.40454095552676783	0.007527590275922759	0.40454095552676783	0.040292688770481006	10.040058578149301	1.016137959108132e-23	2.0	2.272197380783462e-23	7.649415381852865e-12	2.0	-2.134459220055009	1.3126864828323033e-11	-2.134459220055009	0.15588013433524325	-13.692952146580392	1.1187007197157917e-42	2.0	1.6325754405608504e-41
csiD	0.034851805474863	2.0	0.37688933008296066	0.037061695386082845	0.37688933008296066	0.031164272390117816	12.093634831739957	1.1412355746875561e-33	2.0	3.466772217447104e-33	1.6347005570192017e-05	2.0	-2.1076362275790395	2.0577051191090232e-05	-2.1076362275790395	1.478119918449354	-1.4258898762355423	0.1539001321282781	2.0	0.16269183578931637
cstA	0.0007126603775681099	3.0	0.5007201008389232	0.0016826546926547018	0.5007201008389232	0.010118436639860898	49.48591552833074	0.0	3.0	0.0	9.270885191393848e-35	5.0	-2.2667498213870902	3.7396042513599903e-34	-2.2667498213870902	0.9369451687678594	-2.419298265199452	0.015550483589080965	5.0	0.02129147066544648
curA	6.892297339488497e-10	3.0	0.538475422359498	4.267922583298646e-08	0.538475422359498	0.05657790092960745	9.517416049588924	1.7753854506997923e-21	3.0	3.673998169185946e-21	1.6946465685898558e-05	2.0	-0.82483862261887	2.127196217215938e-05	-0.82483862261887	0.13925337498397733	-5.923293584186214	3.1555675070133e-09	2.0	1.0450634086879841e-08
cusC	0.021434328772135244	2.0	0.5319457153390565	0.024755573402537836	0.5319457153390565	0.002011107861613459	264.50382174543864	0.0	2.0	0.0										
cvrA	0.00012718238233342983	3.0	0.42215022283474096	0.00042312814997611003	0.42215022283474096	0.06477008982136499	6.5176723391773175	7.140675915380136e-11	3.0	1.050867296504755e-10										
cynX	0.01380340676502407	2.0	0.4123763069619729	0.01728109245076886	0.4123763069619729	0.15713383157984953	2.624363593860554	0.00868110575486424	2.0	0.008857148457117507	3.920120382407088e-19	2.0	-1.7384796562091758	9.126609710013908e-19	-1.7384796562091758	0.2692026406476318	-6.457884855909453	1.0617647509377398e-10	2.0	3.9377432395314933e-10
cysJ	1.8298406090889034e-06	8.0	0.5252327987218919	1.248323466369972e-05	0.5252327987218919	0.06680132148465462	7.8626109042251	3.76208223910474e-15	8.0	6.402698102493268e-15	2.9097013276616866e-06	4.0	-1.792364177305367	3.8012473676511846e-06	-1.792364177305367	0.6038010101007428	-2.9684683319862533	0.002992879398828703	4.0	0.004783809902847304
cysN	0.03788367774673271	3.0	0.4894553186662398	0.039774824534212806	0.4894553186662398	0.09856867941493626	4.965627231403	6.847937988560245e-07	3.0	8.467880308434711e-07	1.7194549039462878e-12	4.0	-1.9806319937094017	3.0438082372619197e-12	-1.9806319937094017	0.5595213690745122	-3.5398683646086773	0.000400326655464431	4.0	0.0007516593583249515
cysP	0.009820663278877304	3.0	0.40059109329371906	0.013436651260509701	0.40059109329371906	0.05650048738704399	7.090046684899532	1.3406676630066847e-12	3.0	2.071473068561192e-12										
dadA	0.00010640786658497695	5.0	0.43346261897589056	0.0003660612504312241	0.43346261897589056	0.03703102197055438	11.705391747507349	1.1960556442328133e-31	5.0	3.41427231775679e-31	5.289994450681769e-29	4.0	-3.5628886490867204	1.7202065287995969e-28	-3.5628886490867204	1.3086286226501278	-2.7226125024466064	0.006476797682604348	4.0	0.009720611906584286
dadX	0.0006271103142322868	4.0	0.3945424358752053	0.0015344188539726166	0.3945424358752053	0.0283717823837762	13.906156142689717	5.812006411856942e-44	4.0	2.1254501681306854e-43										
dcd	0.009411114637034021	2.0	0.37569105490635035	0.013017091551224033	0.37569105490635035	0.04415398129669065	8.508656385523008	1.7596045355243037e-17	2.0	3.2713202103858307e-17	1.95765887253638e-23	8.0	-2.7130515284559236	5.300147324589445e-23	-2.7130515284559236	0.4517672690149592	-6.005418529703371	1.90838973985687e-09	8.0	6.437097790065246e-09
dcm	6.136340722417252e-05	4.0	0.46661061377959334	0.00022763844615418836	0.46661061377959334	0.040393109642515086	11.551737856014686	7.2342630979102604e-31	4.0	1.9943773266499177e-30	2.5973198972850553e-08	3.0	-0.8368107471386752	3.7719977472707726e-08	-0.8368107471386752	0.11434971532271104	-7.317995893361668	2.5170156468116276e-13	3.0	1.1295107715067179e-12
dcuA	0.013510830002603811	3.0	0.5844336787317819	0.016967579020430685	0.5844336787317819	0.19907254978575398	2.935782353522681	0.003327076685001737	3.0	0.0034469713403171153	1.1435177302139733e-19	3.0	-1.5024002587188896	2.7295403267740453e-19	-1.5024002587188896	0.13554709528578265	-11.083972368063533	1.5006360057806147e-28	3.0	1.425207211839261e-27
dcuB	8.692455299235939e-05	4.0	0.41510402964352444	0.0003069046717493391	0.41510402964352444	0.06897150452557267	6.018485931238685	1.760560119400696e-09	4.0	2.4733872532592676e-09	5.684618245735087e-43	2.0	-1.7009057423532088	2.9406022337448073e-42	-1.7009057423532088	0.9879371248348717	-1.7216740818779392	0.08512857492560903	2.0	0.09652924320370702
dcuD	0.016423853109909164	2.0	0.42649634052915897	0.019971603857215824	0.42649634052915897	0.07869711933860643	5.419465720137646	5.97774102637851e-08	2.0	7.901611701534813e-08	4.677624338453171e-15	2.0	-1.7627065772078527	9.106654758702216e-15	-1.7627065772078527	1.2183290174502641	-1.446823109324663	0.1479464726649916	2.0	0.15729654474796922
dcuS	0.02966660457421104	2.0	0.42005122958989605	0.03227245497599985	0.42005122958989605	0.07343534020749329	5.720014755879545	1.0651480244758364e-08	2.0	1.4632152895956456e-08										
ddpD	0.0026063644247360496	4.0	0.4111093677891238	0.004803062573019535	0.4111093677891238	0.014697595625397415	27.971198709449297	3.6415760824079815e-172	4.0	3.6643359329230316e-171	5.4561599534682286e-17	2.0	-1.1606664831053397	1.17291103191323e-16	-1.1606664831053397	0.014909877060738874	-77.84547641654542	0.0	2.0	0.0
degP	0.033963747619778425	2.0	0.3968114922392469	0.03625150084499747	0.3968114922392469	0.012226102348771584	32.456091149859915	4.4442163944226455e-231	2.0	5.503991073092661e-230										
deoC	0.011925115640833345	2.0	0.3717022823000234	0.015583957939725394	0.3717022823000234	0.04001358308485175	9.289402588910903	1.5515673046856674e-20	2.0	3.1069942295322443e-20										
deoR	0.002528199300738328	2.0	0.589834862340247	0.004734150204139679	0.589834862340247	0.08188456496065626	7.203248409802869	5.879471616626497e-13	2.0	9.226071445193624e-13										
dinB	2.4932962551988545e-06	2.0	0.5341685870165775	1.5558941747558743e-05	0.5341685870165775	0.09696571230074537	5.508839922299745	3.612061857263327e-08	2.0	4.8220726286848724e-08										
dmsA	0.008136732787746556	2.0	0.3182488504406055	0.011572561650416922	0.3182488504406055	0.060363663916836674	5.272192405004749	1.3480364550187703e-07	2.0	1.750273139177597e-07	8.18258231819692e-33	6.0	-2.4695890018355273	3.022167749210591e-32	-2.4695890018355273	0.7515412165414255	-3.2860326852072284	0.0010160921879978435	6.0	0.001781138161578251
dnaJ	1.5123876844205823e-13	6.0	0.5446180587898776	4.0582402865285625e-11	0.5446180587898776	0.04803318369787046	11.338371035647654	8.470649067505604e-30	6.0	2.2959166664451214e-29	4.281533748528993e-13	3.0	-1.2102993725656421	7.716217950411188e-13	-1.2102993725656421	0.39870023301734386	-3.035612403349142	0.002400477294606139	3.0	0.003913135061471793
dnaX	0.00561914889041364	2.0	0.4242278995190789	0.008550878746281626	0.4242278995190789	0.0675146070213403	6.283498019695015	3.310384289580955e-10	2.0	4.767190256015508e-10	4.2373012592746684e-82	25.0	-5.193506608986886	7.243767390855267e-81	-5.193506608986886	0.4308421293366669	-12.054314690587274	1.8405699730426768e-33	25.0	2.1314987752332933e-32
dppC	0.002570664778568885	3.0	0.6528709299220811	0.004779377004329173	0.6528709299220811	0.1952881321606436	3.3431162595432617	0.0008284318440364775	3.0	0.000875180622636961	0.00016272501506248334	3.0	-0.8134838358846831	0.00019241857841709986	-0.8134838358846831	0.24300213908581103	-3.347640637835779	0.0008150262201735172	3.0	0.0014528024480749387
dsbD	0.01057256534438159	4.0	0.43754742706412797	0.014161256409695807	0.43754742706412797	0.026560351328864123	16.473706301792358	5.668829296528975e-61	4.0	2.684357402179897e-60	3.877759904610501e-10	3.0	-1.240042146613398	6.170726089340292e-10	-1.240042146613398	0.16682332844181444	-7.433265827961865	1.0594867644835954e-13	3.0	4.863884251273795e-13
dsdA	0.0053796768026343166	2.0	0.45083995198540855	0.008280382076712476	0.45083995198540855	0.1060061032394381	4.252962218289332	2.1096118032815048e-05	2.0	2.443507196606635e-05										
ebgA	0.00012720125750834613	2.0	0.45425495825644213	0.00042312814997611003	0.45425495825644213	0.058825560131877036	7.722067707270083	1.1445756255909379e-14	2.0	1.9076260426515632e-14										
efeO	0.04799323197143932	3.0	0.303522927733855	0.04829318967126082	0.303522927733855	0.03996049238479844	7.595575269971387	3.0642805184907856e-14	3.0	5.0239222350001684e-14										
elfG	0.00038794594448541674	2.0	0.4456370016975138	0.0010444698505376604	0.4456370016975138	0.0033152350482592015	134.42093704080307	0.0	2.0	0.0										
emrA	2.234513678642565e-06	6.0	0.6406404868139177	1.4311065333839408e-05	0.6406404868139177	0.08877955992572757	7.216080901390743	5.350723190769751e-13	6.0	8.445749350136569e-13										
emrB	0.03955781580389029	3.0	0.5730808739846492	0.041355898340430755	0.5730808739846492	0.034367737645735065	16.674966501781558	1.993231659957879e-62	3.0	9.550901703964836e-62										
emrD	0.0001946007166102378	4.0	0.452875730433029	0.0005933847608759145	0.452875730433029	0.044595563541102716	10.155174516757114	3.1424745930322625e-24	4.0	7.186625134633441e-24	2.481817531083148e-65	3.0	-1.8240024569993603	2.6051827299966378e-64	-1.8240024569993603	0.41727616674303014	-4.371211687540808	1.2355892659444238e-05	3.0	2.8691885282926786e-05
entE	0.003809260185280158	3.0	0.42415478303691323	0.006496725527861286	0.42415478303691323	0.016539591957400998	25.644815430111986	4.83031494882804e-145	3.0	4.1810790686092175e-144	0.00969221843003119	2.0	-3.103298580022744	0.010091375917578879	-3.103298580022744	2.4664288593044397	-1.258215321441669	0.20831389540339607	2.0	0.21281160571971808
entF	0.02707448234280262	2.0	0.4955227421467022	0.03010353354413827	0.4955227421467022	0.01092921914803266	45.339263074059595	0.0	2.0	0.0	1.1835691420979588e-53	7.0	-1.4059654016835157	8.532155060505366e-53	-1.4059654016835157	0.26670529116391484	-5.271606706967884	1.3523462541571543e-07	7.0	3.877734067431457e-07
